chemin, class, classes_LOC, classe_CLOL, classe_DC, WMC, classe_BC
C:\Users\nickd\OneDrive\Documents\GitHub\TP4_IFT3913\Official Version\Repo\source\org\jfree\chart\labels\XYItemLabelGenerator.java, XYItemLabelGenerator, 68, 58, 0.8529411764705882, 1, 0.8529411764705882
C:\Users\nickd\OneDrive\Documents\GitHub\TP4_IFT3913\Official Version\Repo\source\org\jfree\chart\labels\XYSeriesLabelGenerator.java, XYSeriesLabelGenerator, 65, 55, 0.8461538461538461, 1, 0.8461538461538461
C:\Users\nickd\OneDrive\Documents\GitHub\TP4_IFT3913\Official Version\Repo\source\org\jfree\chart\labels\XYToolTipGenerator.java, XYToolTipGenerator, 61, 51, 0.8360655737704918, 1, 0.8360655737704918
C:\Users\nickd\OneDrive\Documents\GitHub\TP4_IFT3913\Official Version\Repo\source\org\jfree\chart\labels\XYZToolTipGenerator.java, XYZToolTipGenerator, 61, 51, 0.8360655737704918, 1, 0.8360655737704918
C:\Users\nickd\OneDrive\Documents\GitHub\TP4_IFT3913\Official Version\Repo\source\org\jfree\chart\needle\ArrowNeedle.java, ArrowNeedle, 152, 76, 0.5, 10, 0.05
C:\Users\nickd\OneDrive\Documents\GitHub\TP4_IFT3913\Official Version\Repo\source\org\jfree\chart\needle\LineNeedle.java, LineNeedle, 111, 68, 0.6126126126126126, 6, 0.10210210210210209
C:\Users\nickd\OneDrive\Documents\GitHub\TP4_IFT3913\Official Version\Repo\source\org\jfree\chart\needle\LongNeedle.java, LongNeedle, 161, 72, 0.4472049689440994, 11, 0.04065499717673631
C:\Users\nickd\OneDrive\Documents\GitHub\TP4_IFT3913\Official Version\Repo\source\org\jfree\chart\needle\MeterNeedle.java, MeterNeedle, 371, 198, 0.5336927223719676, 37, 0.014424127631674801
C:\Users\nickd\OneDrive\Documents\GitHub\TP4_IFT3913\Official Version\Repo\source\org\jfree\chart\needle\MiddlePinNeedle.java, MiddlePinNeedle, 129, 70, 0.5426356589147286, 7, 0.07751937984496124
C:\Users\nickd\OneDrive\Documents\GitHub\TP4_IFT3913\Official Version\Repo\source\org\jfree\chart\needle\PinNeedle.java, PinNeedle, 128, 70, 0.546875, 7, 0.078125
C:\Users\nickd\OneDrive\Documents\GitHub\TP4_IFT3913\Official Version\Repo\source\org\jfree\chart\needle\PlumNeedle.java, PlumNeedle, 118, 68, 0.576271186440678, 6, 0.096045197740113
C:\Users\nickd\OneDrive\Documents\GitHub\TP4_IFT3913\Official Version\Repo\source\org\jfree\chart\needle\PointerNeedle.java, PointerNeedle, 137, 69, 0.5036496350364964, 9, 0.055961070559610714
C:\Users\nickd\OneDrive\Documents\GitHub\TP4_IFT3913\Official Version\Repo\source\org\jfree\chart\needle\ShipNeedle.java, ShipNeedle, 117, 69, 0.5897435897435898, 6, 0.09829059829059829
C:\Users\nickd\OneDrive\Documents\GitHub\TP4_IFT3913\Official Version\Repo\source\org\jfree\chart\needle\WindNeedle.java, WindNeedle, 106, 62, 0.5849056603773585, 6, 0.09748427672955974
C:\Users\nickd\OneDrive\Documents\GitHub\TP4_IFT3913\Official Version\Repo\source\org\jfree\chart\plot\AbstractPieLabelDistributor.java, AbstractPieLabelDistributor, 103, 73, 0.7087378640776699, 6, 0.11812297734627832
C:\Users\nickd\OneDrive\Documents\GitHub\TP4_IFT3913\Official Version\Repo\source\org\jfree\chart\plot\CategoryMarker.java, CategoryMarker, 172, 106, 0.6162790697674418, 13, 0.04740608228980322
C:\Users\nickd\OneDrive\Documents\GitHub\TP4_IFT3913\Official Version\Repo\source\org\jfree\chart\plot\CategoryPlot.java, CategoryPlot, 3388, 1585, 0.467827626918536, 409, 0.0011438328286516772
C:\Users\nickd\OneDrive\Documents\GitHub\TP4_IFT3913\Official Version\Repo\source\org\jfree\chart\plot\ColorPalette.java, ColorPalette, 425, 204, 0.48, 47, 0.010212765957446808
C:\Users\nickd\OneDrive\Documents\GitHub\TP4_IFT3913\Official Version\Repo\source\org\jfree\chart\plot\CombinedDomainCategoryPlot.java, CombinedDomainCategoryPlot, 577, 236, 0.4090121317157712, 66, 0.006197153510845019
C:\Users\nickd\OneDrive\Documents\GitHub\TP4_IFT3913\Official Version\Repo\source\org\jfree\chart\plot\CombinedDomainXYPlot.java, CombinedDomainXYPlot, 628, 286, 0.4554140127388535, 68, 0.006697264893218434
C:\Users\nickd\OneDrive\Documents\GitHub\TP4_IFT3913\Official Version\Repo\source\org\jfree\chart\plot\CombinedRangeCategoryPlot.java, CombinedRangeCategoryPlot, 503, 207, 0.4115308151093439, 56, 0.007348764555523998
C:\Users\nickd\OneDrive\Documents\GitHub\TP4_IFT3913\Official Version\Repo\source\org\jfree\chart\plot\CombinedRangeXYPlot.java, CombinedRangeXYPlot, 607, 278, 0.45799011532125206, 63, 0.007269684370178604
C:\Users\nickd\OneDrive\Documents\GitHub\TP4_IFT3913\Official Version\Repo\source\org\jfree\chart\plot\CompassPlot.java, CompassPlot, 800, 351, 0.43875, 77, 0.005698051948051948
C:\Users\nickd\OneDrive\Documents\GitHub\TP4_IFT3913\Official Version\Repo\source\org\jfree\chart\plot\ContourPlot.java, ContourPlot, 1607, 690, 0.42937149968886124, 168, 0.0025557827362432217
C:\Users\nickd\OneDrive\Documents\GitHub\TP4_IFT3913\Official Version\Repo\source\org\jfree\chart\plot\ContourPlotUtilities.java, ContourPlotUtilities, 73, 56, 0.7671232876712328, 1, 0.7671232876712328
C:\Users\nickd\OneDrive\Documents\GitHub\TP4_IFT3913\Official Version\Repo\source\org\jfree\chart\plot\ContourValuePlot.java, ContourValuePlot, 59, 48, 0.8135593220338984, 1, 0.8135593220338984
C:\Users\nickd\OneDrive\Documents\GitHub\TP4_IFT3913\Official Version\Repo\source\org\jfree\chart\plot\CrosshairState.java, CrosshairState, 417, 295, 0.7074340527577938, 26, 0.027209002029145914
C:\Users\nickd\OneDrive\Documents\GitHub\TP4_IFT3913\Official Version\Repo\source\org\jfree\chart\plot\DatasetRenderingOrder.java, DatasetRenderingOrder, 121, 77, 0.6363636363636364, 9, 0.0707070707070707
C:\Users\nickd\OneDrive\Documents\GitHub\TP4_IFT3913\Official Version\Repo\source\org\jfree\chart\plot\DefaultDrawingSupplier.java, DefaultDrawingSupplier, 473, 200, 0.42283298097251587, 44, 0.009609840476648089
C:\Users\nickd\OneDrive\Documents\GitHub\TP4_IFT3913\Official Version\Repo\source\org\jfree\chart\plot\DialShape.java, DialShape, 116, 70, 0.603448275862069, 10, 0.06034482758620689
C:\Users\nickd\OneDrive\Documents\GitHub\TP4_IFT3913\Official Version\Repo\source\org\jfree\chart\plot\DrawingSupplier.java, DrawingSupplier, 99, 82, 0.8282828282828283, 1, 0.8282828282828283
C:\Users\nickd\OneDrive\Documents\GitHub\TP4_IFT3913\Official Version\Repo\source\org\jfree\chart\plot\FastScatterPlot.java, FastScatterPlot, 852, 419, 0.49178403755868544, 80, 0.006147300469483568
C:\Users\nickd\OneDrive\Documents\GitHub\TP4_IFT3913\Official Version\Repo\source\org\jfree\chart\plot\GreyPalette.java, GreyPalette, 85, 53, 0.6235294117647059, 3, 0.20784313725490197
C:\Users\nickd\OneDrive\Documents\GitHub\TP4_IFT3913\Official Version\Repo\source\org\jfree\chart\plot\IntervalMarker.java, IntervalMarker, 199, 116, 0.5829145728643216, 14, 0.0416367552045944
C:\Users\nickd\OneDrive\Documents\GitHub\TP4_IFT3913\Official Version\Repo\source\org\jfree\chart\plot\JThermometer.java, JThermometer, 337, 186, 0.5519287833827893, 33, 0.01672511464796331
C:\Users\nickd\OneDrive\Documents\GitHub\TP4_IFT3913\Official Version\Repo\source\org\jfree\chart\plot\Marker.java, Marker, 615, 347, 0.5642276422764227, 61, 0.009249633479941356
C:\Users\nickd\OneDrive\Documents\GitHub\TP4_IFT3913\Official Version\Repo\source\org\jfree\chart\plot\MeterInterval.java, MeterInterval, 207, 111, 0.5362318840579711, 17, 0.031543052003410066
C:\Users\nickd\OneDrive\Documents\GitHub\TP4_IFT3913\Official Version\Repo\source\org\jfree\chart\plot\MeterPlot.java, MeterPlot, 1197, 541, 0.4519632414369256, 115, 0.003930115142929788
C:\Users\nickd\OneDrive\Documents\GitHub\TP4_IFT3913\Official Version\Repo\source\org\jfree\chart\plot\MultiplePiePlot.java, MultiplePiePlot, 557, 223, 0.400359066427289, 59, 0.006785746888598119
C:\Users\nickd\OneDrive\Documents\GitHub\TP4_IFT3913\Official Version\Repo\source\org\jfree\chart\plot\PieLabelDistributor.java, PieLabelDistributor, 205, 96, 0.4682926829268293, 27, 0.017344173441734417
C:\Users\nickd\OneDrive\Documents\GitHub\TP4_IFT3913\Official Version\Repo\source\org\jfree\chart\plot\PieLabelRecord.java, PieLabelRecord, 216, 134, 0.6203703703703703, 17, 0.03649237472766884
C:\Users\nickd\OneDrive\Documents\GitHub\TP4_IFT3913\Official Version\Repo\source\org\jfree\chart\plot\PiePlot.java, PiePlot, 2977, 1525, 0.5122606650990931, 260, 0.001970233327304204
C:\Users\nickd\OneDrive\Documents\GitHub\TP4_IFT3913\Official Version\Repo\source\org\jfree\chart\plot\PiePlot3D.java, PiePlot3D, 839, 218, 0.2598331346841478, 76, 0.0034188570353177344
C:\Users\nickd\OneDrive\Documents\GitHub\TP4_IFT3913\Official Version\Repo\source\org\jfree\chart\plot\PiePlotState.java, PiePlotState, 245, 160, 0.6530612244897959, 21, 0.031098153547133137
C:\Users\nickd\OneDrive\Documents\GitHub\TP4_IFT3913\Official Version\Repo\source\org\jfree\chart\plot\Plot.java, Plot, 1295, 684, 0.5281853281853282, 139, 0.0037998944473764617
C:\Users\nickd\OneDrive\Documents\GitHub\TP4_IFT3913\Official Version\Repo\source\org\jfree\chart\plot\PlotOrientation.java, PlotOrientation, 114, 69, 0.6052631578947368, 9, 0.06725146198830409
C:\Users\nickd\OneDrive\Documents\GitHub\TP4_IFT3913\Official Version\Repo\source\org\jfree\chart\plot\PlotRenderingInfo.java, PlotRenderingInfo, 267, 155, 0.5805243445692884, 24, 0.024188514357053683
C:\Users\nickd\OneDrive\Documents\GitHub\TP4_IFT3913\Official Version\Repo\source\org\jfree\chart\plot\PlotState.java, PlotState, 65, 48, 0.7384615384615385, 2, 0.36923076923076925
C:\Users\nickd\OneDrive\Documents\GitHub\TP4_IFT3913\Official Version\Repo\source\org\jfree\chart\plot\PolarPlot.java, PolarPlot, 1079, 507, 0.46987951807228917, 102, 0.004606661941885188
C:\Users\nickd\OneDrive\Documents\GitHub\TP4_IFT3913\Official Version\Repo\source\org\jfree\chart\plot\RainbowPalette.java, RainbowPalette, 179, 59, 0.329608938547486, 5, 0.0659217877094972
C:\Users\nickd\OneDrive\Documents\GitHub\TP4_IFT3913\Official Version\Repo\source\org\jfree\chart\plot\RingPlot.java, RingPlot, 513, 240, 0.4678362573099415, 42, 0.01113895850737956
C:\Users\nickd\OneDrive\Documents\GitHub\TP4_IFT3913\Official Version\Repo\source\org\jfree\chart\plot\SeriesRenderingOrder.java, SeriesRenderingOrder, 117, 73, 0.6239316239316239, 9, 0.06932573599240266
C:\Users\nickd\OneDrive\Documents\GitHub\TP4_IFT3913\Official Version\Repo\source\org\jfree\chart\plot\SpiderWebPlot.java, SpiderWebPlot, 1463, 671, 0.45864661654135336, 145, 0.003163080114078299
C:\Users\nickd\OneDrive\Documents\GitHub\TP4_IFT3913\Official Version\Repo\source\org\jfree\chart\plot\ThermometerPlot.java, ThermometerPlot, 1419, 683, 0.4813248766737139, 145, 0.0033194819080945783
C:\Users\nickd\OneDrive\Documents\GitHub\TP4_IFT3913\Official Version\Repo\source\org\jfree\chart\plot\ValueAxisPlot.java, ValueAxisPlot, 59, 48, 0.8135593220338984, 1, 0.8135593220338984
C:\Users\nickd\OneDrive\Documents\GitHub\TP4_IFT3913\Official Version\Repo\source\org\jfree\chart\plot\ValueMarker.java, ValueMarker, 141, 94, 0.6666666666666666, 9, 0.07407407407407407
C:\Users\nickd\OneDrive\Documents\GitHub\TP4_IFT3913\Official Version\Repo\source\org\jfree\chart\plot\WaferMapPlot.java, WaferMapPlot, 386, 152, 0.39378238341968913, 31, 0.01270265752966739
C:\Users\nickd\OneDrive\Documents\GitHub\TP4_IFT3913\Official Version\Repo\source\org\jfree\chart\plot\XYPlot.java, XYPlot, 4337, 1837, 0.4235646760433479, 520, 8.145474539295152E-4
C:\Users\nickd\OneDrive\Documents\GitHub\TP4_IFT3913\Official Version\Repo\source\org\jfree\chart\plot\Zoomable.java, Zoomable, 109, 88, 0.8073394495412844, 1, 0.8073394495412844
C:\Users\nickd\OneDrive\Documents\GitHub\TP4_IFT3913\Official Version\Repo\source\org\jfree\chart\renderer\AbstractRenderer.java, AbstractRenderer, 3204, 1848, 0.5767790262172284, 337, 0.0017115104635526065
C:\Users\nickd\OneDrive\Documents\GitHub\TP4_IFT3913\Official Version\Repo\source\org\jfree\chart\renderer\AreaRendererEndType.java, AreaRendererEndType, 128, 75, 0.5859375, 10, 0.05859375
C:\Users\nickd\OneDrive\Documents\GitHub\TP4_IFT3913\Official Version\Repo\source\org\jfree\chart\renderer\DefaultPolarItemRenderer.java, DefaultPolarItemRenderer, 317, 137, 0.43217665615141954, 21, 0.020579840769115215
C:\Users\nickd\OneDrive\Documents\GitHub\TP4_IFT3913\Official Version\Repo\source\org\jfree\chart\renderer\GrayPaintScale.java, GrayPaintScale, 149, 91, 0.610738255033557, 12, 0.05089485458612975
C:\Users\nickd\OneDrive\Documents\GitHub\TP4_IFT3913\Official Version\Repo\source\org\jfree\chart\renderer\LookupPaintScale.java, LookupPaintScale, 356, 177, 0.49719101123595505, 34, 0.01462326503635162
C:\Users\nickd\OneDrive\Documents\GitHub\TP4_IFT3913\Official Version\Repo\source\org\jfree\chart\renderer\NotOutlierException.java, NotOutlierException, 59, 48, 0.8135593220338984, 1, 0.8135593220338984
C:\Users\nickd\OneDrive\Documents\GitHub\TP4_IFT3913\Official Version\Repo\source\org\jfree\chart\renderer\Outlier.java, Outlier, 171, 115, 0.672514619883041, 12, 0.056042884990253415
C:\Users\nickd\OneDrive\Documents\GitHub\TP4_IFT3913\Official Version\Repo\source\org\jfree\chart\renderer\OutlierList.java, OutlierList, 169, 111, 0.6568047337278107, 11, 0.05970952124798279
C:\Users\nickd\OneDrive\Documents\GitHub\TP4_IFT3913\Official Version\Repo\source\org\jfree\chart\renderer\OutlierListCollection.java, OutlierListCollection, 171, 113, 0.6608187134502924, 12, 0.055068226120857704
C:\Users\nickd\OneDrive\Documents\GitHub\TP4_IFT3913\Official Version\Repo\source\org\jfree\chart\renderer\PaintScale.java, PaintScale, 82, 69, 0.8414634146341463, 1, 0.8414634146341463
C:\Users\nickd\OneDrive\Documents\GitHub\TP4_IFT3913\Official Version\Repo\source\org\jfree\chart\renderer\PolarItemRenderer.java, PolarItemRenderer, 133, 96, 0.7218045112781954, 1, 0.7218045112781954
C:\Users\nickd\OneDrive\Documents\GitHub\TP4_IFT3913\Official Version\Repo\source\org\jfree\chart\renderer\RendererState.java, RendererState, 87, 59, 0.6781609195402298, 5, 0.13563218390804596
C:\Users\nickd\OneDrive\Documents\GitHub\TP4_IFT3913\Official Version\Repo\source\org\jfree\chart\renderer\RendererUtilities.java, RendererUtilities, 242, 100, 0.4132231404958678, 24, 0.01721763085399449
C:\Users\nickd\OneDrive\Documents\GitHub\TP4_IFT3913\Official Version\Repo\source\org\jfree\chart\renderer\WaferMapRenderer.java, WaferMapRenderer, 354, 150, 0.423728813559322, 41, 0.010334849111202976
C:\Users\nickd\OneDrive\Documents\GitHub\TP4_IFT3913\Official Version\Repo\source\org\jfree\chart\renderer\category\AbstractCategoryItemRenderer.java, AbstractCategoryItemRenderer, 1464, 627, 0.42827868852459017, 130, 0.003294451450189155
C:\Users\nickd\OneDrive\Documents\GitHub\TP4_IFT3913\Official Version\Repo\source\org\jfree\chart\renderer\category\AreaRenderer.java, AreaRenderer, 310, 132, 0.4258064516129032, 27, 0.015770609318996414
C:\Users\nickd\OneDrive\Documents\GitHub\TP4_IFT3913\Official Version\Repo\source\org\jfree\chart\renderer\category\BarRenderer.java, BarRenderer, 988, 427, 0.43218623481781376, 94, 0.004597725902317168
C:\Users\nickd\OneDrive\Documents\GitHub\TP4_IFT3913\Official Version\Repo\source\org\jfree\chart\renderer\category\BarRenderer3D.java, BarRenderer3D, 697, 243, 0.3486370157819225, 38, 0.009174658310050593
C:\Users\nickd\OneDrive\Documents\GitHub\TP4_IFT3913\Official Version\Repo\source\org\jfree\chart\renderer\category\BoxAndWhiskerRenderer.java, BoxAndWhiskerRenderer, 785, 273, 0.34777070063694265, 62, 0.005609204848982946
C:\Users\nickd\OneDrive\Documents\GitHub\TP4_IFT3913\Official Version\Repo\source\org\jfree\chart\renderer\category\CategoryItemRenderer.java, CategoryItemRenderer, 1688, 1480, 0.8767772511848341, 1, 0.8767772511848341
C:\Users\nickd\OneDrive\Documents\GitHub\TP4_IFT3913\Official Version\Repo\source\org\jfree\chart\renderer\category\CategoryItemRendererState.java, CategoryItemRendererState, 109, 80, 0.7339449541284404, 5, 0.14678899082568808
C:\Users\nickd\OneDrive\Documents\GitHub\TP4_IFT3913\Official Version\Repo\source\org\jfree\chart\renderer\category\CategoryStepRenderer.java, CategoryStepRenderer, 331, 159, 0.48036253776435045, 26, 0.018475482221705787
C:\Users\nickd\OneDrive\Documents\GitHub\TP4_IFT3913\Official Version\Repo\source\org\jfree\chart\renderer\category\DefaultCategoryItemRenderer.java, DefaultCategoryItemRenderer, 52, 41, 0.7884615384615384, 1, 0.7884615384615384
C:\Users\nickd\OneDrive\Documents\GitHub\TP4_IFT3913\Official Version\Repo\source\org\jfree\chart\renderer\category\GanttRenderer.java, GanttRenderer, 554, 197, 0.3555956678700361, 54, 0.0065851049605562244
C:\Users\nickd\OneDrive\Documents\GitHub\TP4_IFT3913\Official Version\Repo\source\org\jfree\chart\renderer\category\GroupedStackedBarRenderer.java, GroupedStackedBarRenderer, 361, 115, 0.3185595567867036, 30, 0.010618651892890121
C:\Users\nickd\OneDrive\Documents\GitHub\TP4_IFT3913\Official Version\Repo\source\org\jfree\chart\renderer\category\IntervalBarRenderer.java, IntervalBarRenderer, 263, 101, 0.3840304182509506, 16, 0.02400190114068441
C:\Users\nickd\OneDrive\Documents\GitHub\TP4_IFT3913\Official Version\Repo\source\org\jfree\chart\renderer\category\LayeredBarRenderer.java, LayeredBarRenderer, 460, 146, 0.3173913043478261, 49, 0.0064773735581189
C:\Users\nickd\OneDrive\Documents\GitHub\TP4_IFT3913\Official Version\Repo\source\org\jfree\chart\renderer\category\LevelRenderer.java, LevelRenderer, 395, 170, 0.43037974683544306, 29, 0.014840680925360105
C:\Users\nickd\OneDrive\Documents\GitHub\TP4_IFT3913\Official Version\Repo\source\org\jfree\chart\renderer\category\LineAndShapeRenderer.java, LineAndShapeRenderer, 795, 402, 0.5056603773584906, 83, 0.006092293703114344
C:\Users\nickd\OneDrive\Documents\GitHub\TP4_IFT3913\Official Version\Repo\source\org\jfree\chart\renderer\category\LineRenderer3D.java, LineRenderer3D, 588, 175, 0.2976190476190476, 38, 0.007832080200501253
C:\Users\nickd\OneDrive\Documents\GitHub\TP4_IFT3913\Official Version\Repo\source\org\jfree\chart\renderer\category\MinMaxCategoryRenderer.java, MinMaxCategoryRenderer, 493, 228, 0.46247464503042596, 37, 0.012499314730552052
C:\Users\nickd\OneDrive\Documents\GitHub\TP4_IFT3913\Official Version\Repo\source\org\jfree\chart\renderer\category\StackedAreaRenderer.java, StackedAreaRenderer, 600, 324, 0.54, 46, 0.01173913043478261
C:\Users\nickd\OneDrive\Documents\GitHub\TP4_IFT3913\Official Version\Repo\source\org\jfree\chart\renderer\category\StackedBarRenderer.java, StackedBarRenderer, 379, 174, 0.45910290237467016, 31, 0.0148097710443442
C:\Users\nickd\OneDrive\Documents\GitHub\TP4_IFT3913\Official Version\Repo\source\org\jfree\chart\renderer\category\StackedBarRenderer3D.java, StackedBarRenderer3D, 732, 259, 0.35382513661202186, 51, 0.006937747776706311
C:\Users\nickd\OneDrive\Documents\GitHub\TP4_IFT3913\Official Version\Repo\source\org\jfree\chart\renderer\category\StatisticalBarRenderer.java, StatisticalBarRenderer, 449, 153, 0.34075723830734966, 38, 0.008967295744930255
C:\Users\nickd\OneDrive\Documents\GitHub\TP4_IFT3913\Official Version\Repo\source\org\jfree\chart\renderer\category\StatisticalLineAndShapeRenderer.java, StatisticalLineAndShapeRenderer, 352, 121, 0.34375, 32, 0.0107421875
C:\Users\nickd\OneDrive\Documents\GitHub\TP4_IFT3913\Official Version\Repo\source\org\jfree\chart\renderer\category\WaterfallBarRenderer.java, WaterfallBarRenderer, 449, 168, 0.3741648106904232, 43, 0.008701507225358679
C:\Users\nickd\OneDrive\Documents\GitHub\TP4_IFT3913\Official Version\Repo\source\org\jfree\chart\renderer\xy\AbstractXYItemRenderer.java, AbstractXYItemRenderer, 1598, 646, 0.40425531914893614, 146, 0.002768872048965316
C:\Users\nickd\OneDrive\Documents\GitHub\TP4_IFT3913\Official Version\Repo\source\org\jfree\chart\renderer\xy\CandlestickRenderer.java, CandlestickRenderer, 841, 409, 0.4863258026159334, 70, 0.006947511465941906
C:\Users\nickd\OneDrive\Documents\GitHub\TP4_IFT3913\Official Version\Repo\source\org\jfree\chart\renderer\xy\ClusteredXYBarRenderer.java, ClusteredXYBarRenderer, 324, 142, 0.4382716049382716, 25, 0.017530864197530863
C:\Users\nickd\OneDrive\Documents\GitHub\TP4_IFT3913\Official Version\Repo\source\org\jfree\chart\renderer\xy\CyclicXYItemRenderer.java, CyclicXYItemRenderer, 465, 208, 0.44731182795698926, 38, 0.01177136389360498
C:\Users\nickd\OneDrive\Documents\GitHub\TP4_IFT3913\Official Version\Repo\source\org\jfree\chart\renderer\xy\DefaultXYItemRenderer.java, DefaultXYItemRenderer, 54, 43, 0.7962962962962963, 1, 0.7962962962962963
C:\Users\nickd\OneDrive\Documents\GitHub\TP4_IFT3913\Official Version\Repo\source\org\jfree\chart\renderer\xy\DeviationRenderer.java, DeviationRenderer, 331, 164, 0.4954682779456193, 26, 0.019056472228677665
C:\Users\nickd\OneDrive\Documents\GitHub\TP4_IFT3913\Official Version\Repo\source\org\jfree\chart\renderer\xy\HighLowRenderer.java, HighLowRenderer, 427, 182, 0.4262295081967213, 43, 0.009912314144109797
C:\Users\nickd\OneDrive\Documents\GitHub\TP4_IFT3913\Official Version\Repo\source\org\jfree\chart\renderer\xy\StackedXYAreaRenderer.java, StackedXYAreaRenderer, 632, 295, 0.46677215189873417, 49, 0.009525962283647636
C:\Users\nickd\OneDrive\Documents\GitHub\TP4_IFT3913\Official Version\Repo\source\org\jfree\chart\renderer\xy\StackedXYAreaRenderer2.java, StackedXYAreaRenderer2, 465, 184, 0.3956989247311828, 32, 0.012365591397849462
C:\Users\nickd\OneDrive\Documents\GitHub\TP4_IFT3913\Official Version\Repo\source\org\jfree\chart\renderer\xy\StackedXYBarRenderer.java, StackedXYBarRenderer, 388, 160, 0.41237113402061853, 36, 0.011454753722794959
C:\Users\nickd\OneDrive\Documents\GitHub\TP4_IFT3913\Official Version\Repo\source\org\jfree\chart\renderer\xy\StandardXYItemRenderer.java, StandardXYItemRenderer, 1017, 519, 0.5103244837758112, 91, 0.005607961360173749
C:\Users\nickd\OneDrive\Documents\GitHub\TP4_IFT3913\Official Version\Repo\source\org\jfree\chart\renderer\xy\VectorRenderer.java, VectorRenderer, 297, 105, 0.35353535353535354, 28, 0.012626262626262626
C:\Users\nickd\OneDrive\Documents\GitHub\TP4_IFT3913\Official Version\Repo\source\org\jfree\chart\renderer\xy\WindItemRenderer.java, WindItemRenderer, 184, 86, 0.4673913043478261, 2, 0.23369565217391305
C:\Users\nickd\OneDrive\Documents\GitHub\TP4_IFT3913\Official Version\Repo\source\org\jfree\chart\renderer\xy\XYAreaRenderer.java, XYAreaRenderer, 597, 252, 0.4221105527638191, 56, 0.007537688442211055
C:\Users\nickd\OneDrive\Documents\GitHub\TP4_IFT3913\Official Version\Repo\source\org\jfree\chart\renderer\xy\XYAreaRenderer2.java, XYAreaRenderer2, 458, 199, 0.4344978165938865, 33, 0.013166600502845044
C:\Users\nickd\OneDrive\Documents\GitHub\TP4_IFT3913\Official Version\Repo\source\org\jfree\chart\renderer\xy\XYBarRenderer.java, XYBarRenderer, 957, 392, 0.4096133751306165, 98, 0.0041797283176593526
C:\Users\nickd\OneDrive\Documents\GitHub\TP4_IFT3913\Official Version\Repo\source\org\jfree\chart\renderer\xy\XYBlockRenderer.java, XYBlockRenderer, 392, 183, 0.46683673469387754, 39, 0.011970172684458399
C:\Users\nickd\OneDrive\Documents\GitHub\TP4_IFT3913\Official Version\Repo\source\org\jfree\chart\renderer\xy\XYBoxAndWhiskerRenderer.java, XYBoxAndWhiskerRenderer, 736, 296, 0.40217391304347827, 56, 0.007181677018633541
C:\Users\nickd\OneDrive\Documents\GitHub\TP4_IFT3913\Official Version\Repo\source\org\jfree\chart\renderer\xy\XYBubbleRenderer.java, XYBubbleRenderer, 327, 137, 0.41896024464831805, 26, 0.016113855563396846
C:\Users\nickd\OneDrive\Documents\GitHub\TP4_IFT3913\Official Version\Repo\source\org\jfree\chart\renderer\xy\XYDifferenceRenderer.java, XYDifferenceRenderer, 1095, 382, 0.34885844748858447, 83, 0.004203113825163668
C:\Users\nickd\OneDrive\Documents\GitHub\TP4_IFT3913\Official Version\Repo\source\org\jfree\chart\renderer\xy\XYDotRenderer.java, XYDotRenderer, 243, 133, 0.5473251028806584, 16, 0.03420781893004115
C:\Users\nickd\OneDrive\Documents\GitHub\TP4_IFT3913\Official Version\Repo\source\org\jfree\chart\renderer\xy\XYErrorRenderer.java, XYErrorRenderer, 377, 180, 0.47745358090185674, 30, 0.015915119363395226
C:\Users\nickd\OneDrive\Documents\GitHub\TP4_IFT3913\Official Version\Repo\source\org\jfree\chart\renderer\xy\XYItemRenderer.java, XYItemRenderer, 1476, 1250, 0.8468834688346883, 1, 0.8468834688346883
C:\Users\nickd\OneDrive\Documents\GitHub\TP4_IFT3913\Official Version\Repo\source\org\jfree\chart\renderer\xy\XYItemRendererState.java, XYItemRendererState, 100, 76, 0.76, 3, 0.25333333333333335
C:\Users\nickd\OneDrive\Documents\GitHub\TP4_IFT3913\Official Version\Repo\source\org\jfree\chart\renderer\xy\XYLine3DRenderer.java, XYLine3DRenderer, 257, 145, 0.5642023346303502, 20, 0.02821011673151751
C:\Users\nickd\OneDrive\Documents\GitHub\TP4_IFT3913\Official Version\Repo\source\org\jfree\chart\renderer\xy\XYLineAndShapeRenderer.java, XYLineAndShapeRenderer, 1221, 632, 0.5176085176085176, 108, 0.004792671459338126
C:\Users\nickd\OneDrive\Documents\GitHub\TP4_IFT3913\Official Version\Repo\source\org\jfree\chart\renderer\xy\XYSplineAndShapeRenderer.java, XYSplineAndShapeRenderer, 297, 119, 0.4006734006734007, 20, 0.020033670033670035
C:\Users\nickd\OneDrive\Documents\GitHub\TP4_IFT3913\Official Version\Repo\source\org\jfree\chart\renderer\xy\XYStepAreaRenderer.java, XYStepAreaRenderer, 561, 254, 0.45276292335115864, 54, 0.008384498580577012
C:\Users\nickd\OneDrive\Documents\GitHub\TP4_IFT3913\Official Version\Repo\source\org\jfree\chart\renderer\xy\XYStepRenderer.java, XYStepRenderer, 258, 111, 0.43023255813953487, 17, 0.0253077975376197
C:\Users\nickd\OneDrive\Documents\GitHub\TP4_IFT3913\Official Version\Repo\source\org\jfree\chart\renderer\xy\YIntervalRenderer.java, YIntervalRenderer, 182, 77, 0.4230769230769231, 9, 0.04700854700854701
C:\Users\nickd\OneDrive\Documents\GitHub\TP4_IFT3913\Official Version\Repo\source\org\jfree\chart\resources\JFreeChartResources.java, JFreeChartResources, 60, 42, 0.7, 2, 0.35
