chemin, class, classes_LOC, classe_CLOL, classe_DC, WMC, classe_BC
src\main\java\org\jfree\chart\axis\TickType.java, TickType, 45, 35, 0.7777777777777778, 1, 0.7777777777777778
src\main\java\org\jfree\chart\axis\TickUnit.java, TickUnit, 167, 98, 0.5868263473053892, 15, 0.03912175648702595
src\main\java\org\jfree\chart\axis\TickUnits.java, TickUnits, 195, 118, 0.6051282051282051, 14, 0.04322344322344322
src\main\java\org\jfree\chart\axis\TickUnitSource.java, TickUnitSource, 74, 63, 0.8513513513513513, 1, 0.8513513513513513
src\main\java\org\jfree\chart\axis\Timeline.java, Timeline, 133, 117, 0.8796992481203008, 1, 0.8796992481203008
src\main\java\org\jfree\chart\axis\ValueAxis.java, ValueAxis, 1523, 751, 0.4931057124097177, 151, 0.0032656007444352166
src\main\java\org\jfree\chart\axis\ValueTick.java, ValueTick, 123, 76, 0.6178861788617886, 7, 0.08826945412311267
src\main\java\org\jfree\chart\block\AbstractBlock.java, AbstractBlock, 585, 321, 0.5487179487179488, 51, 0.01075917546505782
src\main\java\org\jfree\chart\block\Arrangement.java, Arrangement, 68, 56, 0.8235294117647058, 1, 0.8235294117647058
src\main\java\org\jfree\chart\block\Block.java, Block, 101, 83, 0.8217821782178217, 1, 0.8217821782178217
src\main\java\org\jfree\chart\block\BlockBorder.java, BlockBorder, 214, 108, 0.5046728971962616, 17, 0.029686641011544803
src\main\java\org\jfree\chart\block\BlockContainer.java, BlockContainer, 254, 123, 0.484251968503937, 26, 0.018625075711689885
src\main\java\org\jfree\chart\block\BlockFrame.java, BlockFrame, 60, 46, 0.7666666666666667, 1, 0.7666666666666667
src\main\java\org\jfree\chart\block\BlockParams.java, BlockParams, 125, 90, 0.72, 7, 0.10285714285714286
src\main\java\org\jfree\chart\block\BlockResult.java, BlockResult, 72, 52, 0.7222222222222222, 3, 0.24074074074074073
src\main\java\org\jfree\chart\block\BorderArrangement.java, BorderArrangement, 511, 125, 0.2446183953033268, 66, 0.0037063393227776786
src\main\java\org\jfree\chart\block\CenterArrangement.java, CenterArrangement, 300, 156, 0.52, 23, 0.022608695652173914
src\main\java\org\jfree\chart\block\ColorBlock.java, ColorBlock, 175, 98, 0.56, 11, 0.05090909090909091
src\main\java\org\jfree\chart\block\ColumnArrangement.java, ColumnArrangement, 356, 145, 0.40730337078651685, 36, 0.01131398252184769
src\main\java\org\jfree\chart\block\EmptyBlock.java, EmptyBlock, 111, 73, 0.6576576576576577, 5, 0.13153153153153155
src\main\java\org\jfree\chart\block\EntityBlockParams.java, EntityBlockParams, 54, 45, 0.8333333333333334, 1, 0.8333333333333334
src\main\java\org\jfree\chart\block\EntityBlockResult.java, EntityBlockResult, 53, 43, 0.8113207547169812, 1, 0.8113207547169812
src\main\java\org\jfree\chart\block\FlowArrangement.java, FlowArrangement, 411, 173, 0.4209245742092457, 37, 0.011376339843493127
src\main\java\org\jfree\chart\block\GridArrangement.java, GridArrangement, 408, 161, 0.3946078431372549, 42, 0.009395424836601307
src\main\java\org\jfree\chart\block\LabelBlock.java, LabelBlock, 383, 199, 0.5195822454308094, 35, 0.01484520701230884
src\main\java\org\jfree\chart\block\LengthConstraintType.java, LengthConstraintType, 52, 41, 0.7884615384615384, 1, 0.7884615384615384
src\main\java\org\jfree\chart\block\LineBorder.java, LineBorder, 214, 91, 0.4252336448598131, 18, 0.023624091381100727
src\main\java\org\jfree\chart\block\package-info.java, package-info, 4, 3, 0.75, 1, 0.75
src\main\java\org\jfree\chart\block\RectangleConstraint.java, RectangleConstraint, 320, 166, 0.51875, 32, 0.0162109375
src\main\java\org\jfree\chart\block\Size2D.java, Size2D, 149, 85, 0.5704697986577181, 14, 0.04074784276126558
src\main\java\org\jfree\chart\date\MonthConstants.java, MonthConstants, 65, 45, 0.6923076923076923, 1, 0.6923076923076923
src\main\java\org\jfree\chart\date\package-info.java, package-info, 4, 3, 0.75, 1, 0.75
src\main\java\org\jfree\chart\date\SerialDate.java, SerialDate, 856, 496, 0.5794392523364486, 61, 0.00949900413666309
src\main\java\org\jfree\chart\date\SpreadsheetDate.java, SpreadsheetDate, 405, 217, 0.5358024691358024, 34, 0.015758896151053012
src\main\java\org\jfree\chart\encoders\EncoderUtil.java, EncoderUtil, 178, 120, 0.6741573033707865, 1, 0.6741573033707865
src\main\java\org\jfree\chart\encoders\ImageEncoder.java, ImageEncoder, 95, 77, 0.8105263157894737, 1, 0.8105263157894737
src\main\java\org\jfree\chart\encoders\ImageEncoderFactory.java, ImageEncoderFactory, 143, 86, 0.6013986013986014, 6, 0.10023310023310023
src\main\java\org\jfree\chart\encoders\ImageFormat.java, ImageFormat, 52, 41, 0.7884615384615384, 1, 0.7884615384615384
src\main\java\org\jfree\chart\encoders\package-info.java, package-info, 4, 3, 0.75, 1, 0.75
src\main\java\org\jfree\chart\encoders\SunJPEGEncoderAdapter.java, SunJPEGEncoderAdapter, 156, 92, 0.5897435897435898, 7, 0.08424908424908426
src\main\java\org\jfree\chart\encoders\SunPNGEncoderAdapter.java, SunPNGEncoderAdapter, 117, 76, 0.6495726495726496, 5, 0.12991452991452992
src\main\java\org\jfree\chart\entity\AxisEntity.java, AxisEntity, 191, 107, 0.5602094240837696, 14, 0.0400149588631264
src\main\java\org\jfree\chart\entity\CategoryItemEntity.java, CategoryItemEntity, 175, 105, 0.6, 13, 0.04615384615384615
src\main\java\org\jfree\chart\entity\CategoryLabelEntity.java, CategoryLabelEntity, 117, 67, 0.5726495726495726, 7, 0.08180708180708181
src\main\java\org\jfree\chart\entity\ChartEntity.java, ChartEntity, 371, 185, 0.49865229110512127, 33, 0.015110675488033978
src\main\java\org\jfree\chart\entity\EntityCollection.java, EntityCollection, 95, 77, 0.8105263157894737, 1, 0.8105263157894737
src\main\java\org\jfree\chart\entity\FlowEntity.java, FlowEntity, 104, 61, 0.5865384615384616, 7, 0.0837912087912088
src\main\java\org\jfree\chart\entity\JFreeChartEntity.java, JFreeChartEntity, 190, 106, 0.5578947368421052, 14, 0.03984962406015037
src\main\java\org\jfree\chart\entity\LegendItemEntity.java, LegendItemEntity, 154, 93, 0.6038961038961039, 13, 0.046453546453546456
src\main\java\org\jfree\chart\entity\NodeEntity.java, NodeEntity, 88, 60, 0.6818181818181818, 4, 0.17045454545454544
src\main\java\org\jfree\chart\entity\package-info.java, package-info, 4, 3, 0.75, 1, 0.75
src\main\java\org\jfree\chart\entity\PieSectionEntity.java, PieSectionEntity, 211, 125, 0.5924170616113744, 17, 0.03484806244772791
src\main\java\org\jfree\chart\entity\PlotEntity.java, PlotEntity, 190, 106, 0.5578947368421052, 14, 0.03984962406015037
src\main\java\org\jfree\chart\entity\StandardEntityCollection.java, StandardEntityCollection, 190, 99, 0.5210526315789473, 17, 0.030650154798761608
src\main\java\org\jfree\chart\entity\TickLabelEntity.java, TickLabelEntity, 57, 42, 0.7368421052631579, 1, 0.7368421052631579
src\main\java\org\jfree\chart\entity\TitleEntity.java, TitleEntity, 190, 106, 0.5578947368421052, 14, 0.03984962406015037
src\main\java\org\jfree\chart\entity\XYAnnotationEntity.java, XYAnnotationEntity, 101, 61, 0.6039603960396039, 7, 0.08628005657708628
src\main\java\org\jfree\chart\entity\XYItemEntity.java, XYItemEntity, 153, 92, 0.6013071895424836, 12, 0.05010893246187364
src\main\java\org\jfree\chart\event\AnnotationChangeEvent.java, AnnotationChangeEvent, 66, 47, 0.7121212121212122, 2, 0.3560606060606061
src\main\java\org\jfree\chart\event\AnnotationChangeListener.java, AnnotationChangeListener, 50, 39, 0.78, 1, 0.78
src\main\java\org\jfree\chart\event\AxisChangeEvent.java, AxisChangeEvent, 62, 46, 0.7419354838709677, 2, 0.3709677419354839
src\main\java\org\jfree\chart\event\AxisChangeListener.java, AxisChangeListener, 55, 45, 0.8181818181818182, 1, 0.8181818181818182
src\main\java\org\jfree\chart\event\ChartChangeEvent.java, ChartChangeEvent, 115, 76, 0.6608695652173913, 6, 0.11014492753623188
src\main\java\org\jfree\chart\event\ChartChangeEventType.java, ChartChangeEventType, 47, 36, 0.7659574468085106, 1, 0.7659574468085106
src\main\java\org\jfree\chart\event\ChartChangeListener.java, ChartChangeListener, 52, 42, 0.8076923076923077, 1, 0.8076923076923077
src\main\java\org\jfree\chart\event\ChartProgressEvent.java, ChartProgressEvent, 115, 75, 0.6521739130434783, 6, 0.10869565217391304
