id_version,NC,mWMC,mcBC
53c0d8794f3c9c31511042d5fd5d3528e881b5ce,990,19.68788,0.17359495
8dd35b2d219846dd142ae3d17eb10061950d62bd,990,19.690908,0.17366666
20ef28efe6f524ef3d574f1e04c794a648c691b9,989,19.70273,0.17370793
c6dad5c68b9f102d4d05e33c76195e72a600dde6,987,19.73151,0.17307511
67a0b2435879e9b38d6f0fb4bee4156896961eba,987,19.716312,0.17309362
c497398726e351f57a7d71e0fbc9682b9d865898,987,19.68693,0.1731211
100556c95dcd8be98e0e57f22da8a1edf5eaf2d1,1002,19.86028,0.1633661
993cad5a8a4b15383ffe389c39117c4e60745b06,1012,19.918972,0.16060811
474c91fbfd81db78870a71db6c1c11e7f4982026,1012,19.929842,0.1590267
7e359d4f70e32474301dabe5b545399c29193922,1012,19.948616,0.15718727
9dc7a22a54bb71249e35a4b4872407b686ae3cda,1012,19.956522,0.15640835
27f1e2458383a5c56449808de01f3009cee4a940,1011,19.951532,0.15618311
b9acf34526a5316660174d83dfba9b512b61922f,1010,19.915842,0.15634069
8466d6cdb23f387b8581b16bf9a2eca276bb57cc,1010,19.913862,0.15631124
f873f0ee85219b6338e6b9a7de9e25f3deea7a50,1010,19.931683,0.15628639
44cac8ccde6b6bec1fb998fe56ac3047b14b28aa,1010,19.978218,0.15620069
cbde3d88a3785fe806e68a7c1d8a0c9e951f9e58,1010,20.033663,0.15617673
3c96631871d8ea852f014a2e26f105f8318fba03,1010,20.096039,0.15612741
cbce89412a7abc6c332a71d642b6d5aa4fb6248e,1010,20.166336,0.15607506
acc52e1dd14159f7181b30379afaca27abf937ad,1010,20.20495,0.15595059
6ee4e433f2c494f040ad75932ecff361e6698b88,1010,20.251486,0.15577066
bab682a76ffe62589170a150ef26aa0eac6426f5,1010,20.370296,0.15572415
18578c82670481524af33ed0a744423745d1b669,1010,20.489109,0.15565762
8cf31e70e067f1e15c8f3e6b9883c2e4c5868579,1010,20.582178,0.15562573
b71a6b13601215195bce2dd35f8d3a6f26efee7b,1010,20.712872,0.15552345
882b365da9fdbf1c3d9492ecc42c72c49bd4e65e,1010,20.757425,0.15556659
4df2a1b693bfaaec1e06cd5e50bb2acb60aa064d,1010,20.761387,0.15557243
ed0a1a9b0d9d70f48a8fe26060b6d9830f4ff45f,1008,20.738094,0.15577866
f8945c08d9d45abf5f97465c926c414040a6c661,1005,20.712439,0.15620486
c1fd58e083ba15236d2ce8115a54495227fb81bf,1005,20.710447,0.15622136
88d4a95f89faeaa880f55d87190c30444079aae1,1005,20.713432,0.15622982
7e09348df94cfa05aa700936735865723f143977,1005,20.713432,0.15622982
9603d149e0d1c4c3342f172de9fb452ec2e8ef4a,1005,20.713432,0.15622982
cc4eedbcfcb67e384aed0d5eac733a2f809e5967,1005,20.713432,0.15628305
8a7ad12f4999900b6a8740655e74fdd1d90c3d68,1005,20.698507,0.15634136
171f655b591852c33ff4de2a86334cab84601234,1004,20.70717,0.15610307
29cd1c54b4ac6f3a3bff7edf99b74d9dbaac18d4,1004,20.70717,0.15611714
19998781c35b4f68a509f6b630f4815392769f38,1004,20.606573,0.15611786
6da8254668ea85efe621a01d1f150629b7355033,1003,20.535395,0.15624742
cf48acfb770d9a06c6a5a76aa86bb378e44a6ac6,1001,20.495504,0.15637888
78062738fb35f640d4bbf56ca21954fcffbfc591,999,20.484484,0.15584248
3e329e38d19b7b5a698901bf3f30140f88aa20fa,999,20.477478,0.15584394
07abfb8eb16f288c4d8300ac2076c20ba4206079,999,20.462463,0.15587683
01e93e362b2fbea6da08d06784ee9c8675ffbe5c,995,20.515577,0.15444252
26779e45e29556b89f82f65ed3df7496881af789,995,20.515577,0.1544465
17479386e108da9d37645e7a89779901e6165d8a,995,20.492462,0.15445945
84799a2d3bbf04161728009400e5107282508dcc,989,20.47725,0.15559353
e25bacdd84f52f3eec224fb4ac545721e778569b,989,20.473206,0.15559861
a540d53ff0f28a00b458d77b7ed8bdd3abaabff8,989,20.45905,0.15562256
ac7da0d48976fc96a3f1e510bb4a30505daf579c,989,20.462084,0.15561785
6786d9e71db7eb430938174580652e7b6b56de7c,989,20.434782,0.15571088
1fd4c39581b12b2843a8f402998abe89a3feba13,989,20.41456,0.15572073
388d2a362c0688aa048fd96ba4cd7cc825e6d358,984,20.40752,0.15415016
